state,h_tract,w_tract,workers,flow_share,h_lat,h_lon,w_lat,w_lon,median_income,pop_total,nh_white,nh_black,hispanic
ca,06037554517,06037603702,2,0.0000001189,33.8623366,-118.0548905,33.8829956,-118.3393815,123611.0,4402.0,408.0,300.0,730.0
ca,06037231800,06037120020,1,0.0000000594,34.0074446,-118.2774651,34.2188235,-118.4548516,44025.0,5258.0,26.0,271.0,4836.0
ca,06037543100,06065041406,1,0.0000000594,33.8810425,-118.2539046,33.9035266,-117.4870785,73889.0,6991.0,13.0,2549.0,3941.0
ca,06037302104,06037700501,1,0.0000000594,34.1453999,-118.2320955,34.0876363,-118.3878296,78728.0,3662.0,1595.0,157.0,958.0
ca,06059074005,06059088101,18,0.0000010700,33.7088227,-117.880925,33.7886468,-118.0049706,93235.0,7031.0,872.0,113.0,4998.0
ca,06067004802,06067008703,17,0.0000010106,38.4995505,-121.4190445,38.6225116,-121.2404822,50533.0,5271.0,631.0,503.0,1510.0
ca,06053012100,06053001500,6,0.0000003567,36.6129762,-121.9252483,36.6584132,-121.6725274,121615.0,2220.0,1680.0,6.0,285.0
ca,06067009307,06113010203,16,0.0000009511,38.4162688,-121.362367,38.56077,-121.5694652,115750.0,5709.0,3018.0,524.0,918.0
ca,06073008324,06073008339,152,0.0000090358,32.9516034,-117.2502783,32.9030498,-117.2324729,211417.0,6681.0,5064.0,107.0,438.0
ca,06071010413,06065045129,7,0.0000004161,34.0777452,-116.4710612,33.6936573,-116.2807908,46875.0,6921.0,4232.0,20.0,2065.0
ca,06107002303,06107003201,50,0.0000029723,36.2256444,-119.3438407,36.0473536,-119.3444282,70903.0,6078.0,3586.0,43.0,2125.0
ca,06073013317,06073013206,10,0.0000005945,32.6028981,-116.994166,32.5991877,-117.0722502,142096.0,16008.0,2065.0,807.0,7298.0
ca,06031000604,06031001001,291,0.0000172989,36.3572411,-119.6639856,36.3313556,-119.6766498,93172.0,8174.0,3650.0,192.0,3342.0
ca,06037575103,06059076204,7,0.0000004161,33.7861755,-118.153488,33.8144337,-117.8613023,60826.0,4980.0,918.0,731.0,2466.0
ca,06073012102,06073008511,91,0.0000054096,32.6703515,-117.0785895,32.8259845,-117.141589,63849.0,2890.0,362.0,138.0,2026.0
ca,06059062645,06059074106,15,0.0000008917,33.6150925,-117.839299,33.7055576,-117.9143089,189833.0,6124.0,4211.0,45.0,585.0
ca,06013302006,06061022600,2,0.0000001189,38.0090152,-121.702202,38.7794828,-121.2860177,136106.0,4183.0,1879.0,329.0,1270.0
ca,06071010014,06071006201,1,0.0000000594,34.4359597,-117.3059014,34.1426733,-117.2668225,40923.0,5979.0,422.0,351.0,5065.0
ca,06065041408,06037404703,3,0.0000001783,33.9042089,-117.469161,34.0641759,-117.9903099,68333.0,4412.0,737.0,607.0,2721.0
ca,06081600200,06075030101,13,0.0000007728,37.7045748,-122.415878,37.7642568,-122.4597429,111000.0,4246.0,88.0,255.0,1153.0
ca,06081611901,06081611800,50,0.0000029723,37.4653691,-122.1352134,37.4772604,-122.1329779,135368.0,4392.0,446.0,1075.0,2418.0
ca,06067003400,06067000501,3,0.0000001783,38.5121908,-121.5088949,38.5843213,-121.4856339,89000.0,4430.0,1796.0,208.0,1428.0
ca,06099003608,06071002207,1,0.0000000594,37.526126,-120.811285,34.0931818,-117.5314673,106912.0,6194.0,3239.0,15.0,2555.0
ca,06071006301,06071006501,44,0.0000026156,34.1303052,-117.2682465,34.1002292,-117.2713393,49046.0,4474.0,686.0,501.0,3151.0
ca,06073018201,06073018400,32,0.0000019023,33.1879855,-117.3684992,33.1990594,-117.3796249,68563.0,2942.0,1596.0,131.0,1004.0
ca,06059021825,06071000504,3,0.0000001783,33.8994,-117.7529433,33.9996718,-117.6947907,144048.0,3203.0,1884.0,62.0,286.0
ca,06037701000,06075010500,3,0.0000001783,34.0618692,-118.4057731,37.8026835,-122.39905,114737.0,5178.0,3781.0,133.0,260.0
ca,06037670002,06037980013,39,0.0000023184,33.7944957,-118.3132363,33.916497,-118.3871461,74972.0,3581.0,1126.0,133.0,1479.0
ca,06073013321,06073017403,1,0.0000000594,32.6233337,-116.9552849,33.0362413,-117.2529529,141852.0,8310.0,1660.0,508.0,3572.0
ca,06013355302,06001422400,15,0.0000008917,37.9212391,-121.9942166,37.8752396,-122.2695878,250001.0,3454.0,2209.0,41.0,71.0
ca,06053011203,06085502104,9,0.0000005350,36.3169984,-121.244254,37.3061059,-121.9278721,70058.0,7213.0,125.0,96.0,6878.0
ca,06099000201,06001409000,8,0.0000004756,37.7654975,-120.8661414,37.7299594,-122.2164979,96649.0,6513.0,4731.0,7.0,1114.0
ca,06037920035,06037702502,13,0.0000007728,34.4193105,-118.4640472,34.0124336,-118.3860791,102601.0,8598.0,1704.0,109.0,5491.0
ca,06037570002,06037980017,5,0.0000002972,33.8646576,-118.129473,34.0573727,-118.4568915,117708.0,2588.0,882.0,420.0,875.0
ca,06099001900,06001450743,5,0.0000002972,37.6437385,-120.9692464,37.6930411,-121.8924273,83667.0,4804.0,2370.0,64.0,2058.0
ca,06073009805,06073002601,6,0.0000003567,32.8156127,-117.0343361,32.7449119,-117.0966252,96426.0,4623.0,3012.0,75.0,740.0
ca,06083001912,06083003001,99,0.0000058852,34.6260842,-120.2035741,34.431449,-119.819417,102361.0,5151.0,3822.0,13.0,1169.0
ca,06019006101,06019001000,5,0.0000002972,36.6892587,-119.5750615,36.6977507,-119.804314,81477.0,3709.0,545.0,0.0,2609.0
ca,06081611700,06041108202,2,0.0000001189,37.4943019,-122.1502245,37.9991444,-122.5498145,114934.0,5699.0,727.0,405.0,3327.0
ca,06037406500,06037311200,3,0.0000001783,34.0663578,-117.9188723,34.1720072,-118.353119,95840.0,7682.0,565.0,42.0,4360.0
ca,06037127210,06037127520,7,0.0000004161,34.2066365,-118.4596472,34.2184163,-118.4697511,63255.0,5630.0,1082.0,317.0,3249.0
ca,06037128703,06037123800,4,0.0000002378,34.1620698,-118.4435826,34.179739,-118.4014358,86080.0,3252.0,1859.0,431.0,581.0
ca,06037121010,06037191201,11,0.0000006539,34.223913,-118.403944,34.0985766,-118.2961735,82685.0,5277.0,1528.0,1.0,3272.0
ca,06059088903,06037575002,5,0.0000002972,33.7535135,-117.9447927,33.7857831,-118.1434681,87273.0,8384.0,745.0,0.0,2843.0
ca,06115040702,06061023200,27,0.0000016051,39.0510138,-121.5454188,38.857816,-121.326876,97179.0,6587.0,2784.0,451.0,2451.0
ca,06107003001,06107002901,86,0.0000051124,36.2002386,-119.3563625,36.1963691,-119.3370033,41955.0,4060.0,319.0,46.0,3606.0
ca,06037574902,06059088107,4,0.0000002378,33.7913351,-118.1378252,33.7775512,-117.9756059,78639.0,5471.0,1729.0,1108.0,1429.0
ca,06085509107,06085505012,22,0.0000013078,37.3797672,-122.0565575,37.4043782,-121.9465958,152361.0,4765.0,819.0,278.0,1170.0
ca,06071002314,06037552900,2,0.0000001189,34.1358454,-117.4801715,33.8912102,-118.0911533,136942.0,5634.0,1247.0,519.0,2549.0
ca,06075025401,06075017603,32,0.0000019023,37.7396295,-122.4224695,37.7763092,-122.4143407,165278.0,3819.0,1795.0,95.0,1153.0
ca,06081601502,06037701801,1,0.0000000594,37.6691797,-122.4783648,34.0274489,-118.465741,92208.0,5451.0,602.0,207.0,1236.0
ca,06037543603,06083003004,1,0.0000000594,33.8044719,-118.2937967,34.4329753,-119.801634,79812.0,3810.0,694.0,911.0,589.0
ca,06059074408,06059075403,26,0.0000015456,33.7377146,-117.8366401,33.7532867,-117.8424353,66450.0,5644.0,519.0,158.0,4496.0
ca,06037239801,06037277200,3,0.0000001783,33.9660533,-118.2629318,33.9526286,-118.3822385,65029.0,4116.0,17.0,934.0,3111.0
ca,06039001100,06039000702,56,0.0000033290,36.894676,-120.228364,36.9511694,-120.0873976,100208.0,7883.0,3634.0,73.0,3822.0
ca,06047002401,06047002301,17,0.0000010106,37.0439737,-120.6551864,37.0496097,-120.8634443,43495.0,1428.0,386.0,33.0,988.0
ca,06037243002,06037277200,2,0.0000001189,33.9390066,-118.2314369,33.9526286,-118.3822385,69303.0,2846.0,40.0,179.0,2572.0
ca,06059110007,06037310400,7,0.0000004161,33.7860198,-118.0863456,34.202677,-118.3354064,209717.0,5243.0,3561.0,126.0,823.0
ca,06037216901,06037702300,11,0.0000006539,34.0475565,-118.3635867,34.0182907,-118.4559701,111696.0,2687.0,814.0,1179.0,286.0
ca,06111006600,06037267901,8,0.0000004756,34.2106419,-118.8764716,34.056456,-118.4137158,145705.0,4373.0,2931.0,131.0,891.0
ca,06097150603,06097150701,119,0.0000070741,38.2544898,-122.6179426,38.2336159,-122.6301845,91333.0,7048.0,5148.0,27.0,1473.0
ca,06073013326,06073021900,21,0.0000012484,32.6140163,-117.0158097,32.6650174,-117.1159847,197565.0,4357.0,445.0,0.0,1575.0
ca,06021010402,06021010502,106,0.0000063013,39.5134541,-122.1956296,39.5096525,-122.0261595,61806.0,6201.0,3264.0,35.0,2049.0
ca,06075047702,06075033201,17,0.0000010106,37.7744602,-122.4837889,37.7263801,-122.4798147,114892.0,3654.0,1527.0,14.0,145.0
ca,06037900104,06059011602,4,0.0000002378,34.5925627,-117.8491551,33.8615748,-117.9022903,57970.0,6593.0,1233.0,149.0,4603.0
ca,06037554515,06085500800,3,0.0000001783,33.8520795,-118.0774113,37.3306153,-121.8955567,108833.0,3297.0,339.0,385.0,418.0
ca,06085502909,06085507806,6,0.0000003567,37.2565056,-121.8874578,37.3285223,-122.0408528,116596.0,4918.0,1939.0,79.0,1805.0
ca,06037500800,06037430302,2,0.0000001189,33.9847965,-118.0855627,34.153182,-118.0038011,107798.0,5149.0,253.0,8.0,4862.0
ca,06077004206,06077003501,7,0.0000004161,38.1377714,-121.3021167,38.0449495,-121.2495327,75208.0,3013.0,2130.0,0.0,575.0
ca,06097150501,06097150701,11,0.0000006539,38.3773322,-122.5730583,38.2336159,-122.6301845,195233.0,2828.0,2386.0,8.0,108.0
ca,06037120030,06037128302,5,0.0000002972,34.2151078,-118.4518684,34.1838638,-118.4605367,42188.0,2614.0,158.0,11.0,2291.0
ca,06097152501,06075012100,1,0.0000000594,38.4655736,-122.6567894,37.7888066,-122.4118881,108553.0,4047.0,2272.0,120.0,730.0
ca,06059110606,06037503902,21,0.0000012484,33.8774101,-118.0038989,33.8844512,-118.0180522,83813.0,4307.0,358.0,294.0,2120.0
ca,06037403328,06037403801,2,0.0000001189,33.9933332,-117.836974,34.1029152,-117.8678976,91985.0,5435.0,827.0,53.0,1170.0
ca,06065030400,06059011714,11,0.0000006539,33.9711743,-117.3677234,33.8561655,-117.8519526,68415.0,7060.0,822.0,582.0,5467.0
ca,06037620901,06037265420,5,0.0000002972,33.8828078,-118.4003277,34.0704417,-118.4594425,242885.0,2700.0,1819.0,11.0,328.0
ca,06053000400,06087122402,3,0.0000001783,36.6928894,-121.6499433,36.9726733,-121.8279802,67917.0,8338.0,881.0,153.0,7055.0
ca,06071004800,06059099215,1,0.0000000594,34.1120542,-117.3081812,33.6757269,-117.9624687,50558.0,3409.0,64.0,325.0,2999.0
ca,06037533201,06037531201,1,0.0000000594,33.9819165,-118.2081695,34.0297371,-118.1860676,67708.0,2421.0,5.0,0.0,2416.0
ca,06087120600,06087101200,40,0.0000023779,37.0960709,-122.0465656,36.9536393,-122.0613064,126000.0,4283.0,3593.0,31.0,286.0
ca,06037650003,06037275400,2,0.0000001189,33.8758732,-118.3390297,33.9906137,-118.4391729,76763.0,3057.0,995.0,251.0,611.0
ca,06065041414,06071007112,5,0.0000002972,33.8730771,-117.467839,34.0478233,-117.3011532,131682.0,3928.0,1621.0,77.0,1586.0
ca,06037269907,06037271100,4,0.0000002378,34.0280469,-118.4067099,34.0339126,-118.4268131,93558.0,2452.0,1036.0,280.0,297.0
ca,06071000121,06065040618,23,0.0000013673,33.9191433,-117.6799811,34.0084123,-117.5342359,155417.0,8578.0,1954.0,613.0,2035.0
ca,06073010110,06073005403,28,0.0000016645,32.5703465,-117.0885752,32.7085418,-117.163859,54402.0,7097.0,1026.0,15.0,5176.0
ca,06037431004,06037404804,2,0.0000001189,34.1483495,-117.9977187,34.0774343,-117.9798478,87556.0,3462.0,686.0,31.0,2305.0
ca,06071000121,06059052428,1,0.0000000594,33.9191433,-117.6799811,33.6797854,-117.633177,155417.0,8578.0,1954.0,613.0,2035.0
ca,06019006202,06019006201,119,0.0000070741,36.7181755,-119.5325212,36.6847165,-119.5374339,66058.0,6492.0,529.0,0.0,5732.0
ca,06059052416,06037432300,1,0.0000000594,33.6340547,-117.6895286,34.0865238,-118.0462778,141745.0,4345.0,2166.0,26.0,1079.0
ca,06019005515,06019002702,2,0.0000001189,36.9231646,-119.6923071,36.7395305,-119.7453942,156932.0,1794.0,1386.0,49.0,163.0
ca,06059099702,06097150607,1,0.0000000594,33.7410721,-117.9853642,38.2766586,-122.6437521,79358.0,8090.0,1454.0,11.0,1614.0
ca,06029001803,06071012202,1,0.0000000594,35.3579308,-119.083759,33.9787678,-117.6700292,70058.0,2913.0,1569.0,90.0,1143.0
ca,06059086502,06059086303,52,0.0000030912,33.85032,-117.9120904,33.8118256,-117.8907963,79435.0,6260.0,267.0,9.0,5725.0
ca,06075060502,06085505800,3,0.0000001783,37.7114639,-122.4204799,37.3315973,-121.9439802,37891.0,3361.0,153.0,646.0,957.0
ca,06071003803,06071007202,39,0.0000023184,34.1129684,-117.3642497,34.0782038,-117.2648615,65978.0,5169.0,404.0,371.0,4302.0
ca,06037554406,06037701801,1,0.0000000594,33.8726125,-118.1125129,34.0274489,-118.465741,84418.0,4889.0,1109.0,930.0,1677.0
ca,06037910216,06037910218,40,0.0000023779,34.6075169,-118.1989028,34.6136153,-118.1327083,130385.0,5257.0,2404.0,219.0,1936.0
ca,06079011201,06079010904,145,0.0000086197,35.3016306,-120.6936762,35.3140038,-120.6506319,47961.0,4628.0,3282.0,113.0,726.0
ca,06059063701,06059110301,1,0.0000000594,33.6484332,-117.9275356,33.8534449,-118.0275965,57058.0,6068.0,874.0,0.0,4456.0
ca,06037532700,06037553801,3,0.0000001783,33.9856156,-118.2424751,33.8927048,-118.1687296,55948.0,3306.0,23.0,70.0,3189.0
ca,06083002909,06083000806,29,0.0000017239,34.4364472,-119.8865161,34.4232883,-119.6764178,123625.0,5462.0,2450.0,147.0,2239.0
ca,06019005409,06019000100,40,0.0000023779,36.8194482,-119.7632087,36.7369244,-119.7927732,45556.0,3503.0,1024.0,237.0,1540.0
ca,06085503110,06073017056,1,0.0000000594,37.3330764,-121.8498294,32.9800515,-117.0829692,82750.0,4067.0,119.0,133.0,2740.0
ca,06107000702,06107002008,14,0.0000008322,36.4202966,-119.10095,36.3236976,-119.3407145,47893.0,5720.0,337.0,31.0,5112.0
ca,06037119320,06037127805,6,0.0000003567,34.2369427,-118.4547256,34.1921963,-118.4576889,86308.0,4475.0,482.0,165.0,3197.0
ca,06001438300,06013350000,2,0.0000001189,37.6282241,-122.088523,37.879801,-122.1364828,120469.0,3899.0,232.0,252.0,1455.0
ca,06037501301,06037980035,16,0.0000009511,33.9914123,-118.0592558,34.0105697,-117.9354578,81488.0,3067.0,784.0,0.0,2138.0
ca,06081600702,06075017603,33,0.0000019617,37.7033239,-122.4671356,37.7763092,-122.4143407,143843.0,2724.0,479.0,3.0,311.0
ca,06065051200,06059110301,1,0.0000000594,33.4881154,-117.2137878,33.8534449,-118.0275965,72753.0,5313.0,2332.0,185.0,2263.0
ca,06081600402,06085505100,4,0.0000002378,37.7051376,-122.4529104,37.362814,-121.9239928,134704.0,4688.0,294.0,13.0,1666.0
ca,06077003306,06077005310,1,0.0000000594,38.0148793,-121.3066509,37.7589452,-121.4201943,60682.0,5062.0,632.0,833.0,2645.0
ca,06073020043,06073000302,2,0.0000001189,33.1039144,-117.1859805,32.7443221,-117.1598012,185804.0,5374.0,3628.0,41.0,495.0
ca,06037189702,06037123303,1,0.0000000594,34.1124928,-118.3410239,34.197275,-118.4116037,89707.0,2283.0,1823.0,96.0,242.0
ca,06071000821,06059042106,1,0.0000000594,34.1007391,-117.6910756,33.4374395,-117.6339537,74886.0,5023.0,983.0,599.0,2380.0
ca,06037143605,06001425101,1,0.0000000594,34.1410917,-118.3641876,37.8382532,-122.3054128,104271.0,1827.0,1080.0,228.0,191.0
ca,06029002823,06029001600,105,0.0000062419,35.3272161,-119.0959308,35.3769582,-119.0153949,69817.0,4826.0,1974.0,40.0,1886.0
ca,06059075815,06059075002,60,0.0000035668,33.7971208,-117.8255792,33.748073,-117.8685376,108676.0,5410.0,2043.0,23.0,2467.0
ca,06037264103,06037265521,58,0.0000034479,34.0549771,-118.4662764,34.056703,-118.4448253,155433.0,2777.0,1940.0,30.0,452.0
ca,06077005109,06077005119,101,0.0000060041,37.79896,-121.2107036,37.844615,-121.297535,53542.0,3493.0,1604.0,60.0,1607.0
ca,06037551101,06037275603,2,0.0000001189,33.9218213,-118.1262274,33.9864759,-118.4066251,56477.0,3913.0,499.0,135.0,2979.0
ca,06037430302,06037920332,1,0.0000000594,34.153182,-118.0038011,34.3830973,-118.513062,106138.0,5054.0,2667.0,54.0,1059.0
ca,06031001003,06001432400,1,0.0000000594,36.3058649,-119.6730487,37.7085402,-122.1858996,71972.0,6792.0,1447.0,330.0,4604.0
ca,06001444100,06085504318,27,0.0000016051,37.550978,-122.0361606,37.37683,-121.8956853,158011.0,7211.0,2084.0,477.0,1791.0
ca,06073009506,06073017403,2,0.0000001189,32.8247352,-117.0924729,33.0362413,-117.2529529,133831.0,4443.0,2824.0,87.0,690.0
ca,06037430003,06037460002,3,0.0000001783,34.1722651,-117.9421585,34.1694689,-118.0721794,140588.0,4855.0,1766.0,91.0,1887.0
ca,06073007907,06073007905,24,0.0000014267,32.7965191,-117.2417581,32.7996991,-117.2526157,110272.0,3206.0,2470.0,0.0,374.0
ca,06071008710,06071007800,73,0.0000043396,34.0257126,-117.0491081,34.0734032,-117.2191795,43375.0,4551.0,1925.0,75.0,2218.0
ca,06033000802,06013320004,1,0.0000000594,38.9565418,-122.6394514,37.9992449,-122.0795275,44728.0,4847.0,2949.0,220.0,1197.0
ca,06037120103,06065040503,1,0.0000000594,34.22972,-118.4517987,34.0258487,-117.5162881,35357.0,3030.0,77.0,18.0,2818.0
ca,06053000200,06053001200,25,0.0000014862,36.7023913,-121.6435842,36.6646451,-121.6493229,102816.0,7390.0,898.0,0.0,6233.0
ca,06085504307,06085504321,17,0.0000010106,37.3907632,-121.8525385,37.3931319,-121.8651427,144604.0,5740.0,529.0,25.0,1132.0
ca,06107000902,06107000901,17,0.0000010106,36.4212709,-119.3522578,36.3473632,-119.4417729,88529.0,3824.0,950.0,27.0,2755.0
ca,06013360101,06013364002,11,0.0000006539,37.9825777,-122.2872266,37.9937248,-122.3179579,110433.0,4224.0,1606.0,213.0,1016.0
ca,06037400403,06037431300,4,0.0000002378,34.1467828,-117.8007925,34.1251274,-118.0066747,135647.0,4344.0,1789.0,194.0,1919.0
ca,06065040403,06071002207,10,0.0000005945,33.9918254,-117.4960233,34.0931818,-117.5314673,93246.0,5518.0,1066.0,9.0,4359.0
ca,06065049501,06065048700,6,0.0000003567,33.7040565,-116.2077625,33.9088488,-117.1909759,61875.0,3998.0,350.0,1.0,3647.0
ca,06001420200,06081609100,3,0.0000001783,37.8944075,-122.2974489,37.5092723,-122.2562667,140508.0,3275.0,1148.0,185.0,158.0
ca,06075047902,06037207711,4,0.0000002378,37.7792384,-122.5041008,34.0463506,-118.2647778,126944.0,3350.0,1393.0,0.0,474.0
ca,06095252310,06075010500,3,0.0000001783,38.3003328,-122.0817683,37.8026835,-122.39905,162750.0,3099.0,1659.0,409.0,271.0
ca,06067001800,06067008504,11,0.0000006539,38.5542221,-121.4637479,38.6530361,-121.1797987,68494.0,5745.0,2496.0,623.0,1439.0
ca,06065040806,06071010011,1,0.0000000594,33.9104977,-117.6005669,34.4610778,-117.2985044,124350.0,2566.0,1216.0,33.0,959.0
ca,06093000703,06007000300,5,0.0000002972,41.7431803,-122.6399825,39.7639678,-121.8642233,52679.0,3593.0,2940.0,7.0,360.0
ca,06073019208,06037462202,1,0.0000000594,33.2202111,-117.1669512,34.1489274,-118.13693,100125.0,3625.0,2518.0,19.0,975.0
ca,06107002401,06107002303,82,0.0000048746,36.251254,-119.3176938,36.2256444,-119.3438407,100904.0,5243.0,2000.0,479.0,1906.0
ca,06065043818,06071007800,44,0.0000026156,33.937452,-116.9514019,34.0734032,-117.2191795,116989.0,4162.0,1380.0,349.0,1707.0
ca,06073014102,06073000201,3,0.0000001783,32.7163432,-117.0381875,32.7540028,-117.1733775,91545.0,3775.0,349.0,810.0,1856.0
ca,06085503118,06085505006,96,0.0000057068,37.3186929,-121.8429993,37.3935811,-121.9211348,92656.0,4413.0,485.0,167.0,1903.0
ca,06073020110,06037576602,1,0.0000000594,33.1900717,-117.0398385,33.7640391,-118.1730543,130045.0,8196.0,4149.0,172.0,2484.0
ca,06085502400,06085500800,82,0.0000048746,37.3046948,-121.8926106,37.3306153,-121.8955567,200324.0,6909.0,4594.0,79.0,1132.0
ca,06085505015,06085508708,53,0.0000031507,37.4161406,-121.9408683,37.3800505,-122.0006021,173345.0,5229.0,1042.0,23.0,1559.0
ca,06037571201,06001425101,2,0.0000001189,33.8359574,-118.1337041,37.8382532,-122.3054128,124216.0,3843.0,2232.0,75.0,1024.0
ca,06059074702,06071000821,2,0.0000001189,33.7308151,-117.8825425,34.1007391,-117.6910756,109554.0,5979.0,52.0,0.0,5712.0
ca,06089010601,06089010200,34,0.0000020212,40.5631564,-122.4129541,40.5821764,-122.3762226,107837.0,2489.0,1988.0,34.0,226.0
ca,06019005602,06037621001,1,0.0000000594,36.8245965,-119.7061942,33.8698475,-118.3939677,52386.0,5188.0,2326.0,42.0,2230.0
ca,06037186302,06071000606,1,0.0000000594,34.1126731,-118.2288551,34.0155355,-117.6740258,89737.0,4850.0,1898.0,35.0,1827.0
ca,06059032057,06059052506,1,0.0000000594,33.5699117,-117.640169,33.6856826,-117.7807058,182007.0,7551.0,4886.0,128.0,685.0
ca,06037400206,06037401901,86,0.0000051124,34.128066,-117.7147728,34.1007069,-117.7086988,171411.0,5773.0,3070.0,100.0,1220.0
ca,06059011402,06037980018,1,0.0000000594,33.880582,-117.907682,33.8185805,-118.1516654,137460.0,3275.0,1634.0,123.0,756.0
ca,06085504001,06037113237,1,0.0000000594,37.358625,-121.8272151,34.2451986,-118.6126947,75000.0,5085.0,312.0,8.0,3422.0
ca,06067008508,06067007903,5,0.0000002972,38.6395899,-121.1274845,38.6559109,-121.3175668,164145.0,9356.0,4184.0,163.0,676.0
ca,06037234600,06037207400,78,0.0000046368,33.9920177,-118.327561,34.0562223,-118.246642,71406.0,4885.0,191.0,2777.0,1532.0
ca,06037543803,06037570800,1,0.0000000594,33.8305218,-118.2671816,33.8533032,-118.1353409,91630.0,4232.0,342.0,259.0,1578.0
ca,06095251902,06075022901,1,0.0000000594,38.1482702,-122.2443068,37.751201,-122.4139445,93750.0,5481.0,381.0,925.0,2527.0
ca,06037533504,06037207102,3,0.0000001783,33.9848309,-118.1932502,34.0592851,-118.2395097,60947.0,4045.0,10.0,8.0,4007.0
